,code,market,name,w_highest,w_lowest,d_widest,d_indicate,average,index1,index2,index3,index4
1677,5406-T,東証1部,神戸製鋼所,206.0,175.0,12.0,410.0,195.4,0.06141248720573183,0.02926829268292683,0.1586489252814739,0.08136482939632546
1678,5408-T,東証1部,中山製鋼所,91.0,81.0,4.0,182.0,88.4,0.04524886877828054,0.02197802197802198,0.11312217194570134,0.05813953488372093
1679,5410-T,東証1部,合同製鐵,225.0,196.0,10.0,448.0,215.2,0.04646840148698885,0.022321428571428572,0.13475836431226768,0.0688836104513064
1680,5411-T,東証1部,ジェイ エフ イー ホールディングス,2663.0,2341.0,140.5,5306.5,2521.6,0.05571859137055838,0.026476962216150004,0.12769670050761422,0.06434852118305355
1681,5413-T,東証1部,日新製鋼,1519.0,1320.0,63.0,3013.0,1443.4,0.043646944713870026,0.02090939263192831,0.13786892060412914,0.0700951039098274
1682,5423-T,東証1部,東京製鐵,918.0,809.0,22.0,1826.0,872.0,0.02522935779816514,0.012048192771084338,0.125,0.06311522872032427
1683,5440-T,東証1部,共英製鋼,2259.0,1975.0,92.0,4457.0,2143.4,0.04292245964355696,0.02064168723356518,0.1324997667257628,0.0670760510155881
1684,5444-T,東証1部,大和工業,2837.0,2468.0,122.0,5650.0,2681.8,0.0454918338429413,0.0215929203539823,0.1375941531806995,0.06955702167766259
1685,5445-T,東証1部,東京鐵鋼,630.0,540.0,20.0,1245.0,585.2,0.034176349965823645,0.01606425702811245,0.15379357484620643,0.07692307692307693
1686,5448-T,JQスタンダード,東京鋼鐵,409.0,395.0,7.0,816.0,402.4,0.01739562624254473,0.00857843137254902,0.03479125248508946,0.017412935323383085
1687,5449-T,東証1部,大阪製鐵,2260.0,2038.0,79.0,4475.0,2175.4,0.0363151604302657,0.0176536312849162,0.10205019766479727,0.05165193113075849
1688,5451-T,東証1部,淀川製鋼所,529.0,482.0,18.0,1052.0,508.4,0.03540519276160504,0.017110266159695818,0.0924468922108576,0.04648862512363996
1689,5453-T,東証1部,東洋鋼鈑,600.0,545.0,25.0,1191.0,576.2,0.04338771259979174,0.020990764063811923,0.09545296771954181,0.048034934497816595
1690,5456-T,JQスタンダード,朝日工業,1172.0,1080.0,36.0,2337.0,1135.2,0.03171247357293869,0.01540436456996149,0.0810429880197322,0.04085257548845471
1691,5458-T,東証2部,高砂鐵工,126.0,110.0,3.0,250.0,122.2,0.024549918166939442,0.012,0.1309328968903437,0.06779661016949153
1692,5463-T,東証1部,丸一鋼管,3150.0,2878.0,75.0,6265.0,3036.4,0.02470030299038335,0.011971268954509178,0.08957976551179027,0.0451227604512276
1693,5464-T,東証1部,モリ工業,397.0,364.0,11.0,791.0,382.4,0.02876569037656904,0.01390644753476612,0.08629707112970712,0.04336399474375821
1694,5471-T,東証1部,大同特殊鋼,510.0,457.0,17.0,1016.0,494.0,0.03441295546558704,0.01673228346456693,0.10728744939271255,0.05480868665977249
1695,5476-T,東証1部,日本高周波鋼業,117.0,103.0,3.0,233.0,113.6,0.026408450704225355,0.012875536480686695,0.12323943661971831,0.06363636363636363
1696,5480-T,東証1部,日本冶金工業,231.0,210.0,7.0,461.0,227.0,0.030837004405286344,0.015184381778741865,0.09251101321585903,0.047619047619047616
1697,5481-T,東証1部,山陽特殊製鋼,554.0,491.0,22.0,1094.0,527.0,0.04174573055028463,0.02010968921389397,0.11954459203036052,0.06028708133971292
1698,5482-T,東証1部,愛知製鋼,545.0,476.0,20.0,1086.0,518.4,0.03858024691358025,0.01841620626151013,0.13310185185185186,0.06758080313418217
1699,5484-T,JQスタンダード,東北特殊鋼,1440.0,1352.0,30.0,2850.0,1389.0,0.02159827213822894,0.010526315789473684,0.06335493160547156,0.03151862464183381
1700,5486-T,東証1部,日立金属,1863.0,1639.0,91.0,3695.0,1767.2,0.05149388863739248,0.02462787550744249,0.12675418741511996,0.06396344945745289
1701,5491-T,東証1部,日本金属,157.0,140.0,7.0,311.0,150.6,0.04648074369189907,0.022508038585209004,0.11288180610889775,0.05723905723905724
1702,5541-T,東証1部,大平洋金属,377.0,337.0,15.0,746.0,362.0,0.04143646408839779,0.020107238605898123,0.11049723756906077,0.056022408963585436
1703,5542-T,JQスタンダード,新報国製鉄,714.0,608.0,31.0,1422.0,687.6,0.04508435136707388,0.02180028129395218,0.15415939499709133,0.08018154311649017
1704,5563-T,東証1部,新日本電工,290.0,265.0,6.0,575.0,279.6,0.02145922746781116,0.010434782608695653,0.08941344778254649,0.04504504504504504
1705,5602-T,東証1部,栗本鐵工所,273.0,235.0,14.0,541.0,259.4,0.053970701619121056,0.025878003696857672,0.14649190439475715,0.07480314960629922
1706,5603-T,東証1部,虹技,209.0,186.0,8.0,416.0,202.0,0.039603960396039604,0.019230769230769232,0.11386138613861387,0.05822784810126582
1707,5609-T,東証2部,日本鋳造,147.0,133.0,3.0,294.0,144.4,0.02077562326869806,0.01020408163265306,0.09695290858725761,0.05
1708,5610-T,東証2部,大和重工,170.0,140.0,12.0,336.0,160.6,0.07471980074719801,0.03571428571428571,0.18679950186799502,0.0967741935483871
1709,5612-T,東証1部,日本鋳鉄管,230.0,211.0,3.0,457.0,223.6,0.013416815742397139,0.006564551422319475,0.08497316636851521,0.04308390022675737
1710,5614-T,東証2部,川金ホールディングス,467.0,400.0,23.0,930.0,449.8,0.05113383726100489,0.024731182795698924,0.14895509115162295,0.07727797001153403
1711,5631-T,東証1部,日本製鋼所,498.0,459.0,12.0,991.0,480.6,0.024968789013732832,0.012108980827447022,0.0811485642946317,0.04075235109717868
1712,5632-T,東証1部,三菱製鋼,266.0,233.0,11.0,529.0,251.8,0.043685464654487687,0.020793950850661626,0.13105639396346305,0.06613226452905811
1713,5644-T,東証2部,メタルアート,362.0,344.0,6.0,723.0,354.6,0.01692047377326565,0.008298755186721992,0.050761421319796954,0.025495750708215296
1714,5658-T,東証1部,日亜鋼業,330.0,294.0,14.0,656.0,313.0,0.04472843450479233,0.021341463414634148,0.11501597444089456,0.057692307692307696
1715,5659-T,東証1部,日本精線,600.0,533.0,22.0,1196.0,573.0,0.038394415357766144,0.01839464882943144,0.1169284467713787,0.05913503971756399
1716,5660-T,東証2部,神鋼鋼線工業,173.0,158.0,6.0,346.0,169.6,0.03537735849056604,0.017341040462427744,0.0884433962264151,0.045317220543806644
1717,5695-T,JQスタンダード,パウダーテック,440.0,415.0,14.0,875.0,427.2,0.03277153558052435,0.016,0.058520599250936334,0.029239766081871343
1718,5697-T,東証2部,サンユウ,373.0,340.0,8.0,738.0,359.8,0.022234574763757644,0.01084010840108401,0.09171762090050027,0.04628330995792426
1719,5698-T,東証2部,エンビプロ・ホールディングス,716.0,638.0,22.0,1426.0,686.8,0.03203261502620851,0.015427769985974754,0.11357018054746652,0.05760709010339734
1720,5702-T,東証1部,大紀アルミニウム工業所,414.0,345.0,20.0,825.0,391.6,0.051072522982635336,0.024242424242424242,0.17620020429009192,0.09090909090909091
1721,5703-T,東証1部,日本軽金属ホールディングス,212.0,187.0,8.0,420.0,203.6,0.03929273084479371,0.01904761904761905,0.12278978388998035,0.06265664160401002
1722,5706-T,東証1部,三井金属鉱業,323.0,281.0,10.0,642.0,305.8,0.032701111837802485,0.01557632398753894,0.13734466971877043,0.0695364238410596
1723,5707-T,東証1部,東邦亜鉛,386.0,332.0,21.0,771.0,370.4,0.05669546436285097,0.027237354085603113,0.14578833693304535,0.07520891364902507
1724,5711-T,東証1部,三菱マテリアル,465.0,414.0,18.0,925.0,449.2,0.04007123775601069,0.01945945945945946,0.11353517364203028,0.05802047781569966
1725,5713-T,東証1部,住友金属鉱山,1864.5,1632.0,67.5,3711.0,1778.6,0.037951197571123356,0.01818916734033953,0.13072079163386935,0.0664950664950665
1726,5714-T,東証1部,DOWAホールディングス,1184.0,1027.0,58.0,2367.0,1139.4,0.05090398455327365,0.024503591043515,0.13779182025627523,0.0710085933966531
1727,5715-T,東証1部,古河機械金属,224.0,205.0,4.0,444.0,218.0,0.01834862385321101,0.009009009009009009,0.0871559633027523,0.04428904428904429
1728,5721-T,東証1部,エス・サイエンス,55.0,48.0,2.0,108.0,51.0,0.0392156862745098,0.018518518518518517,0.13725490196078433,0.06796116504854369
1729,5724-T,JQスタンダード,アサカ理研,2191.0,1800.0,163.0,4316.0,1992.0,0.0818273092369478,0.03776645041705283,0.196285140562249,0.09797043347531947
1730,5726-T,東証1部,大阪チタニウムテクノロジーズ,3365.0,2878.0,105.0,6660.0,3161.0,0.03321733628598545,0.015765765765765764,0.15406516925023728,0.07800736825244274
1731,5727-T,東証1部,東邦チタニウム,1450.0,1180.0,70.0,2830.0,1329.4,0.052655333233037456,0.024734982332155476,0.20309914247028735,0.10266159695817491
1732,5729-T,東証2部,日本精鉱,380.0,354.0,7.0,758.0,370.8,0.018878101402373247,0.009234828496042216,0.07011866235167206,0.035422343324250684
1733,5741-T,東証1部,UACJ,308.0,271.0,13.0,609.0,292.6,0.04442925495557074,0.021346469622331693,0.12645249487354748,0.06390328151986183
1734,5742-T,JQスタンダード,エヌアイシ・オートテック,699.0,624.0,27.0,1381.0,657.0,0.0410958904109589,0.01955104996379435,0.1141552511415525,0.05668934240362812
1735,5753-T,東証2部,日本伸銅,132.0,117.0,6.0,264.0,128.8,0.046583850931677016,0.022727272727272728,0.11645962732919253,0.060240963855421686
1736,5758-T,JQスタンダード,FCM,3905.0,3800.0,30.0,7800.0,3874.0,0.007743933918430563,0.0038461538461538464,0.02710376871450697,0.0136275146009085
1737,5781-T,東証2部,東邦金属,136.0,119.0,2.0,271.0,129.8,0.015408320493066254,0.007380073800738007,0.13097072419106318,0.06666666666666667
1738,5801-T,東証1部,古河電気工業,214.0,199.0,6.0,426.0,208.2,0.028818443804034585,0.014084507042253521,0.07204610951008646,0.03631961259079903
1739,5802-T,東証1部,住友電気工業,1942.0,1764.0,41.0,3875.0,1883.3,0.021770296819412734,0.010580645161290323,0.0945149471672065,0.04803022126281705
1740,5803-T,東証1部,フジクラ,708.0,622.0,27.0,1412.0,673.6,0.04008313539192399,0.019121813031161474,0.12767220902612827,0.06466165413533835
1741,5805-T,東証1部,昭和電線ホールディングス,95.0,87.0,2.0,189.0,92.4,0.021645021645021644,0.010582010582010581,0.08658008658008658,0.04395604395604396
1742,5807-T,東証1部,東京特殊電線,1327.0,1151.0,44.0,2645.0,1282.8,0.034299968818210166,0.0166351606805293,0.13719987527284067,0.07102502017756256
1743,5809-T,東証1部,タツタ電線,512.0,472.0,11.0,1021.0,499.6,0.022017614091273018,0.010773751224289911,0.08006405124099279,0.04065040650406504
1744,5815-T,東証1部,沖電線,292.0,244.0,10.0,580.0,277.4,0.036049026676279745,0.017241379310344827,0.17303532804614277,0.08955223880597014
1745,5816-T,東証2部,オーナンバ,452.0,402.0,10.0,897.0,435.0,0.022988505747126436,0.011148272017837236,0.11494252873563218,0.0585480093676815
1746,5817-T,東証2部,日本電線工業,460.0,405.0,25.0,895.0,430.4,0.05808550185873606,0.027932960893854747,0.12778810408921934,0.06358381502890173
1747,5819-T,東証1部,カナレ電気,2198.0,1941.0,61.0,4374.0,2117.2,0.0288116380124693,0.013946044810242341,0.12138673720007558,0.06209229282435371
1748,5820-T,JQスタンダード,三ッ星,269.0,249.0,6.0,535.0,260.6,0.02302379125095932,0.011214953271028037,0.07674597083653108,0.03861003861003861
1749,5821-T,東証1部,平河ヒューテック,1400.0,1295.0,33.0,2787.0,1351.0,0.02442635085122132,0.011840688912809472,0.07772020725388601,0.03896103896103896
1750,5851-T,東証1部,リョービ,522.0,439.0,32.0,1012.0,470.8,0.06796941376380629,0.03162055335968379,0.17629566694987256,0.08636836628511967
1751,5852-T,東証1部,アーレスティ,1083.0,930.0,54.0,2144.0,1031.2,0.05236617532971295,0.025186567164179104,0.14837083010085336,0.07600596125186289
1752,5856-T,東証2部,東理ホールディングス,110.0,96.0,2.0,218.0,105.6,0.01893939393939394,0.009174311926605505,0.13257575757575757,0.06796116504854369
1753,5857-T,東証1部,アサヒホールディングス,2121.0,1925.0,101.0,4221.0,2047.8,0.049321222775661686,0.02392797915185975,0.09571247192108605,0.04844290657439446
1754,5900-T,JQスタンダード,ダイケン,705.0,670.0,20.0,1395.0,683.2,0.029274004683840747,0.014336917562724014,0.051229508196721306,0.025454545454545455
1755,5901-T,東証1部,東洋製罐グループホールディングス,1977.0,1758.0,88.0,3954.0,1887.6,0.046620046620046623,0.02225594334850784,0.11602034329307057,0.058634538152610445
1756,5902-T,東証1部,ホッカンホールディングス,298.0,277.0,7.0,592.0,287.0,0.024390243902439025,0.011824324324324325,0.07317073170731707,0.036521739130434785
1757,5903-T,JQスタンダード,シンポ,475.0,424.0,10.0,949.0,461.8,0.021654395842355997,0.01053740779768177,0.11043741879601558,0.05672969966629588
1758,5905-T,東証2部,日本製罐,157.0,137.0,4.0,313.0,152.2,0.02628120893561104,0.012779552715654952,0.1314060446780552,0.06802721088435375
1759,5906-T,JQスタンダード,エムケー精工,348.0,334.0,8.0,694.0,342.0,0.023391812865497075,0.011527377521613832,0.04093567251461988,0.020527859237536656
1760,5909-T,東証1部,コロナ,1220.0,1162.0,16.0,2424.0,1198.0,0.01335559265442404,0.006600660066006601,0.048414023372287146,0.02434928631402183
1761,5911-T,東証1部,横河ブリッジホールディングス,1231.0,1120.0,27.0,2444.0,1188.4,0.022719623022551327,0.01104746317512275,0.09340289464826657,0.047213951509995744
1762,5912-T,東証1部,OSJBホールディングス,255.0,225.0,10.0,509.0,247.4,0.04042037186742118,0.019646365422396856,0.12126111560226353,0.0625
1763,5915-T,東証1部,駒井ハルテック,256.0,227.0,6.0,510.0,248.6,0.02413515687851971,0.011764705882352941,0.1166532582461786,0.060041407867494824
1764,5918-T,東証2部,瀧上工業,596.0,543.0,20.0,1185.0,575.4,0.03475842891901286,0.016877637130801686,0.09210983663538408,0.046532045654082525
1765,5921-T,東証2部,川岸工業,456.0,435.0,7.0,906.0,447.0,0.015659955257270694,0.00772626931567329,0.04697986577181208,0.02356902356902357
1766,5922-T,東証2部,那須電機鉄工,382.0,359.0,13.0,760.0,373.8,0.03477795612627073,0.017105263157894738,0.06153023006955591,0.0310391363022942
1767,5923-T,東証1部,高田機工,248.0,218.0,10.0,493.0,237.6,0.04208754208754209,0.02028397565922921,0.12626262626262627,0.06437768240343347
1768,5928-T,東証2部,アルメタックス,400.0,361.0,11.0,795.0,387.8,0.028365136668385766,0.013836477987421384,0.10056730273336771,0.051248357424441525
1769,5929-T,東証1部,三和ホールディングス,1057.0,928.0,41.0,2104.0,1005.8,0.04076357128653808,0.019486692015209126,0.128256114535693,0.06498740554156171
1770,5930-T,東証1部,文化シヤッター,970.0,855.0,33.0,1933.0,927.0,0.03559870550161812,0.017071908949818936,0.12405609492988134,0.06301369863013699
1771,5932-T,東証1部,三協立山,2121.0,1896.0,52.0,4211.0,2014.6,0.025811575498858336,0.012348610781287106,0.11168470167775241,0.05601194921583271
1772,5933-T,東証1部,アルインコ,1140.0,1003.0,16.0,2270.0,1118.8,0.014301036825169826,0.007048458149779736,0.12245262781551663,0.06392907139524032
1773,5936-T,東証1部,東洋シヤッター,1015.0,909.0,34.0,2019.0,973.2,0.034936292642827785,0.016840019811788013,0.10891903000411014,0.0550935550935551
1774,5938-T,東証1部,LIXILグループ,2602.0,2377.0,119.0,5197.0,2531.4,0.04700955992731295,0.022897825668654993,0.088883621711306,0.04518979714802169
1775,5940-T,東証2部,不二サッシ,142.0,127.0,4.0,284.0,138.6,0.02886002886002886,0.014084507042253521,0.10822510822510822,0.055762081784386616
1776,5941-T,東証2部,中西製作所,800.0,732.0,17.0,1600.0,788.6,0.02155718995688562,0.010625,0.08622875982754248,0.044386422976501305
1777,5942-T,東証1部,日本フイルコン,567.0,502.0,26.0,1117.0,536.4,0.048471290082028336,0.023276633840644583,0.12117822520507085,0.0608044901777362
1778,5943-T,東証1部,ノーリツ,2331.0,1910.0,140.0,4648.0,2171.8,0.06446265770328759,0.030120481927710843,0.19384842066488625,0.09926904032067908
1779,5945-T,JQスタンダード,天龍製鋸,2644.0,2581.0,26.0,5288.0,2615.2,0.009941878250229429,0.004916792738275341,0.024089935760171308,0.012057416267942584
1780,5946-T,東証1部,長府製作所,2874.0,2687.0,72.0,5724.0,2777.6,0.025921658986175117,0.012578616352201259,0.06732430875576037,0.033627045495414495
1781,5947-T,東証1部,リンナイ,9830.0,8730.0,610.0,19560.0,9420.0,0.06475583864118896,0.031186094069529654,0.11677282377919321,0.059267241379310345
1782,5949-T,東証1部,ユニプレス,2556.0,2275.0,77.0,5088.0,2448.6,0.031446540880503145,0.015133647798742138,0.1147594543820959,0.05816601117780998
1783,5950-T,東証2部,日本パワーファスニング,160.0,141.0,5.0,318.0,155.4,0.032175032175032175,0.015723270440251572,0.12226512226512226,0.06312292358803986
1784,5951-T,東証1部,ダイニチ工業,790.0,714.0,28.0,1566.0,752.2,0.03722414251528849,0.017879948914431672,0.10103695825578303,0.05053191489361702
1785,5952-T,東証2部,アマテイ,124.0,107.0,2.0,248.0,120.0,0.016666666666666666,0.008064516129032258,0.14166666666666666,0.0735930735930736
1786,5955-T,東証2部,ヤマシナ,73.0,66.0,2.0,144.0,69.6,0.02873563218390805,0.013888888888888888,0.10057471264367816,0.050359712230215826
1787,5956-T,東証2部,トーソー,516.0,502.0,4.0,1032.0,512.4,0.0078064012490242,0.003875968992248062,0.027322404371584702,0.0137524557956778
1788,5957-T,東証1部,日東精工,342.0,311.0,13.0,682.0,330.4,0.03934624697336562,0.01906158357771261,0.09382566585956417,0.04747320061255743
1789,5958-T,東証1部,三洋工業,217.0,190.0,2.0,432.0,212.4,0.009416195856873822,0.004629629629629629,0.1271186440677966,0.06633906633906633
1790,5959-T,東証1部,岡部,984.0,910.0,29.0,1957.0,961.2,0.030170620058260506,0.01481859989780276,0.07698709945900957,0.03907074973600845
1791,5962-T,東証2部,浅香工業,220.0,196.0,3.0,438.0,213.8,0.01403180542563143,0.00684931506849315,0.11225444340505145,0.057692307692307696
1792,5964-T,東証2部,東洋刃物,162.0,140.0,8.0,321.0,155.2,0.051546391752577324,0.024922118380062305,0.14175257731958765,0.0728476821192053
1793,5965-T,東証2部,フジマック,877.0,825.0,19.0,1739.0,856.2,0.022191076851202987,0.010925819436457734,0.060733473487502916,0.03055229142185664
1794,5969-T,東証2部,ロブテックス,212.0,202.0,1.0,423.0,209.4,0.004775549188156638,0.002364066193853428,0.04775549188156638,0.024154589371980676
1795,5970-T,東証1部,ジーテクト,1227.0,1097.0,51.0,2449.0,1180.4,0.043205692985428666,0.0208248264597795,0.11013215859030837,0.05593803786574871
1796,5971-T,JQスタンダード,共和工業所,744.0,716.0,25.0,1488.0,731.4,0.03418102269619907,0.016801075268817203,0.03828274541974296,0.019178082191780823
1797,5973-T,東証2部,トーアミ,588.0,540.0,15.0,1174.0,572.6,0.02619629758994062,0.012776831345826235,0.08382815228780999,0.0425531914893617
1798,5974-T,東証1部,中国工業,827.0,770.0,17.0,1650.0,804.0,0.021144278606965175,0.010303030303030303,0.0708955223880597,0.035691922354414526
1799,5975-T,東証1部,東プレ,2256.0,2032.0,71.0,4478.0,2178.2,0.03259572123771922,0.015855292541313085,0.10283720503167754,0.05223880597014925
1800,5976-T,東証1部,高周波熱錬,890.0,812.0,19.0,1773.0,868.2,0.021884358442755124,0.01071630005640158,0.08984105044920525,0.045828437132784956
1801,5981-T,東証1部,東京製綱,242.0,208.0,13.0,471.0,228.2,0.05696757230499562,0.027600849256900213,0.14899211218229624,0.07555555555555556
1802,5982-T,東証2部,マルゼン,1151.0,1062.0,65.0,2302.0,1117.6,0.05816034359341447,0.028236316246741965,0.07963493199713673,0.04021690013556258
1803,5983-T,JQスタンダード,イワブチ,605.0,577.0,20.0,1205.0,596.0,0.03355704697986577,0.016597510373443983,0.04697986577181208,0.023688663282571912
1804,5984-T,東証2部,兼房,1000.0,963.0,14.0,1998.0,988.8,0.014158576051779935,0.007007007007007007,0.037419093851132686,0.018848700967906265
1805,5985-T,東証1部,サンコール,719.0,650.0,20.0,1420.0,689.0,0.02902757619738752,0.014084507042253521,0.10014513788098693,0.050401753104455806
1806,5986-T,東証1部,モリテック スチール,329.0,313.0,7.0,655.0,322.0,0.021739130434782608,0.010687022900763359,0.049689440993788817,0.024922118380062305
1807,5987-T,JQスタンダード,オーネックス,210.0,192.0,4.0,420.0,204.4,0.019569471624266144,0.009523809523809525,0.08806262230919765,0.04477611940298507
1808,5988-T,東証1部,パイオラックス,6750.0,6030.0,230.0,13400.0,6320.0,0.03639240506329114,0.017164179104477612,0.11392405063291139,0.056338028169014086
1809,5989-T,JQスタンダード,エイチワン,753.0,700.0,13.0,1501.0,736.4,0.017653449212384573,0.008660892738174551,0.07197175448126018,0.0364762560220234
1810,5990-T,JQスタンダード,スーパーツール,471.0,450.0,4.0,942.0,465.8,0.008587376556462,0.004246284501061571,0.0450837269214255,0.02280130293159609
1811,5991-T,東証1部,日本発条,1359.0,1226.0,48.0,2708.0,1304.8,0.03678724708767627,0.01772525849335303,0.10193133047210301,0.05145067698259188
1812,5992-T,東証1部,中央発條,339.0,313.0,12.0,675.0,327.4,0.03665241295051924,0.017777777777777778,0.0794135613927917,0.03987730061349693
1813,5997-T,JQスタンダード,協立エアテック,784.0,684.0,39.0,1529.0,730.8,0.05336617405582923,0.025506867233485938,0.13683634373289547,0.0681198910081744
1814,5998-T,東証1部,アドバネクス,184.0,167.0,7.0,366.0,179.0,0.03910614525139665,0.01912568306010929,0.09497206703910614,0.04843304843304843
1815,5999-T,JQスタンダード,イハラサイエンス,959.0,902.0,17.0,1916.0,937.2,0.018139137857447717,0.008872651356993737,0.06081946222791293,0.03062869425040301
1816,6005-T,東証1部,三浦工業,1500.0,1407.0,45.0,2968.0,1440.4,0.031241321855040263,0.015161725067385445,0.06456539850041655,0.03199174406604747
1817,6013-T,東証1部,タクマ,794.0,688.0,22.0,1572.0,752.6,0.029231995748073347,0.013994910941475827,0.14084507042253522,0.07152496626180836
1818,6016-T,東証2部,神戸発動機,115.0,102.0,3.0,229.0,111.6,0.026881720430107527,0.013100436681222707,0.11648745519713262,0.059907834101382486
1819,6022-T,東証2部,赤阪鐵工所,175.0,160.0,3.0,350.0,171.8,0.017462165308498253,0.008571428571428572,0.08731082654249127,0.04477611940298507
1820,6023-T,東証2部,ダイハツディーゼル,685.0,616.0,15.0,1365.0,666.0,0.02252252252252252,0.01098901098901099,0.1036036036036036,0.053036126056879324
1821,6026-T,東証マザーズ,GMO TECH,7620.0,6550.0,380.0,15120.0,7372.0,0.05154639175257732,0.02513227513227513,0.14514378730330982,0.07551164431898377
1822,6027-T,東証マザーズ,弁護士ドットコム,2277.0,1991.0,91.0,4540.0,2205.6,0.04125861443598114,0.020044052863436124,0.12966993108451216,0.06701030927835051
1823,6028-T,東証1部,テクノプロ・ホールディングス,3365.0,2964.0,160.0,6660.0,3236.0,0.049443757725587144,0.024024024024024024,0.12391841779975278,0.06335914046452835
1824,6029-T,東証マザーズ,アトラ,4890.0,2750.0,900.0,8880.0,3591.2,0.2506126085987971,0.10135135135135136,0.5959010915571397,0.2801047120418848
1825,6030-T,東証マザーズ,アドベンチャー,8700.0,6190.0,910.0,17030.0,8012.0,0.11357963055416875,0.05343511450381679,0.31328007988017975,0.16856950973807924
1826,6031-T,東証マザーズ,サイジニア,6400.0,5020.0,460.0,12650.0,5816.0,0.07909215955983494,0.03636363636363636,0.23727647867950483,0.12084063047285463
1827,6032-T,東証マザーズ,インターワークス,2229.0,1888.0,129.0,4357.0,2060.4,0.06260920209668025,0.029607528115675925,0.16550184430207726,0.08282730143308234
1828,6033-T,東証マザーズ,エクストリーム,3755.0,2925.0,165.0,7380.0,3509.0,0.047021943573667714,0.022357723577235773,0.23653462524935878,0.12425149700598802
1829,6034-T,東証マザーズ,MRT,1700.0,1455.0,75.0,3372.0,1579.4,0.04748638723565911,0.02224199288256228,0.15512219830315307,0.07765451664025357
1830,6035-T,JQスタンダード,アイ・アールジャパンホールディングス,1032.0,950.0,28.0,2043.0,996.2,0.02810680586227665,0.013705335291238374,0.08231278859666734,0.04137235116044399
1831,6036-T,東証マザーズ,KeePer技研,2570.0,2265.0,54.0,5105.0,2460.0,0.02195121951219512,0.010577864838393732,0.12398373983739837,0.06308169596690796
1832,6037-T,東証マザーズ,ファーストロジック,3990.0,3040.0,160.0,7820.0,3733.0,0.042860969729440125,0.020460358056265986,0.25448700776855077,0.13513513513513514
1833,6038-T,東証マザーズ,イード,1718.0,1510.0,74.0,3387.0,1609.8,0.04596844328488011,0.021848243283141423,0.12920859734128465,0.0644361833952912
1834,6039-T,東証マザーズ,日本動物高度医療センター,1915.0,1550.0,126.0,3805.0,1799.6,0.07001555901311403,0.033114323258869906,0.20282284952211604,0.10533910533910534
1835,6040-T,東証マザーズ,日本スキー場開発,5590.0,4395.0,480.0,10700.0,5132.0,0.09353078721745908,0.044859813084112146,0.2328526890101325,0.11967951927891837
1836,6042-T,東証2部,ニッキ,380.0,358.0,10.0,760.0,373.4,0.026780931976432783,0.013157894736842105,0.05891805034815212,0.02981029810298103
1837,6044-T,JQスタンダード,三機サービス,1770.0,1554.0,91.0,3520.0,1691.4,0.05380158448622443,0.025852272727272727,0.12770485987938984,0.06498194945848375
1838,6045-T,東証マザーズ,レントラックス,3605.0,2680.0,255.0,7025.0,3247.0,0.07853403141361257,0.036298932384341634,0.28487834924545735,0.147175815433572
1839,6046-T,東証マザーズ,リンクバル,2460.0,1800.0,173.0,4850.0,2195.4,0.07880112963469071,0.035670103092783505,0.3006285870456409,0.15492957746478872
1840,6047-T,東証マザーズ,Gunosy,1437.0,1156.0,69.0,2856.0,1377.8,0.050079837421977066,0.02415966386554622,0.2039483234141385,0.108368684920941
1841,6048-T,東証マザーズ,デザインワン・ジャパン,6690.0,4270.0,860.0,12640.0,5435.0,0.15823367065317387,0.0680379746835443,0.4452621895124195,0.2208029197080292
1842,6050-T,東証マザーズ,イー・ガーディアン,2580.0,2039.0,286.0,5079.0,2394.8,0.11942542174711875,0.05631029730261863,0.22590612994822112,0.11712491881359602
1843,6053-T,東証2部,栄光ホールディングス,1549.0,1548.0,1.0,3097.0,1548.0,0.0006459948320413437,0.00032289312237649337,0.0006459948320413437,0.00032289312237649337
1844,6054-T,東証1部,リブセンス,635.0,530.0,32.0,1258.0,602.2,0.05313849219528396,0.025437201907790145,0.17436067751577547,0.09012875536480687
1845,6055-T,東証1部,ジャパンマテリアル,1818.0,1660.0,64.0,3615.0,1756.2,0.03644231864252363,0.017704011065006915,0.08996697414873021,0.04542840713053479
1846,6058-T,東証1部,ベクトル,1834.0,1627.0,67.0,3610.0,1758.0,0.03811149032992037,0.0185595567867036,0.11774744027303755,0.0598093036694597
1847,6059-T,東証1部,ウチヤマホールディングス,517.0,483.0,13.0,1029.0,503.8,0.025803890432711394,0.012633624878522837,0.06748709805478365,0.034
1848,6060-T,JQスタンダード,こころネット,1031.0,962.0,22.0,2061.0,1006.0,0.02186878727634195,0.010674429888403688,0.06858846918489066,0.03462117410938284
1849,6061-T,JQスタンダード,ユニバーサル園芸社,2055.0,1771.0,82.0,4067.0,1964.2,0.04174727624478159,0.02016228178018195,0.14458812748192648,0.07422895974908521
1850,6062-T,JQスタンダード,チャーム・ケア・コーポレーション,1717.0,1467.0,142.0,3292.0,1522.0,0.09329829172141918,0.043134872417982986,0.164257555847569,0.0785175879396985
1851,6063-T,JQスタンダード,日本エマージェンシーアシスタンス,3020.0,2250.0,220.0,5997.0,2783.0,0.07905138339920949,0.036685009171252295,0.2766798418972332,0.1461100569259962
1852,6064-T,東証マザーズ,アクトコール,2185.0,1756.0,169.0,4359.0,2105.2,0.08027740832224968,0.03877036017435192,0.20378111343340302,0.10885562040091347
